Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality
0.4587779417861997,0.44922908323547583,0.3793524497072301,0.3345385774938782
0.417863832593947,0.47814211316405025,0.28007074424091494,0.38968541791864547
0.41675234500476466,0.47855843853522423,0.27989310014818786,0.38897334913912696
0.41658048921696833,0.4791927796331773,0.2801028097088195,0.38881687925460545
0.41526333734074017,0.4789605722066561,0.27950111347002354,0.3888460515824145
0.41494437116548744,0.4783470549814153,0.2785674508234961,0.3885109566485937
0.4145817820069053,0.4787770637055603,0.27825732578996737,0.3878430167305489
0.41339510671787566,0.47893773483236934,0.2778709581918685,0.387583639853772
0.41223245506701156,0.4783375304267911,0.2768207690439647,0.38752127222965227
0.412178206360861,0.4772041669933641,0.2757455077844655,0.38740089578205045
0.41172451008178335,0.4771121312151358,0.2752526650130752,0.38696505307229323
0.41105678950443336,0.4759811207014396,0.27520963034369356,0.38649657123865977
0.41064602270347106,0.476065354542319,0.27521443554771086,0.38659500575331857
0.4103422134372594,0.47494056221290704,0.2745886693971553,0.3871745480412866
0.40978978424189166,0.4743924362495392,0.27449509155303536,0.386622635460181
0.4092355003388406,0.4739851254247277,0.2746876105416872,0.38747526723114134
0.4091883081921681,0.47395331579058564,0.2743396490383164,0.386653576997943
0.4090801393033825,0.4744624954210542,0.2743847913476494,0.38731227988632716
0.40942374407729437,0.47405523868581,0.2741760636124541,0.38701338273965913
0.4092003628397023,0.47393634566299137,0.2738722569608992,0.3875508772120666
0.41016153942919015,0.4735406133563614,0.27440964179112504,0.38703824744749643
0.40935401547725775,0.47374470078032316,0.27421195226385214,0.38790546078040145
0.4096663033516357,0.47327299970717507,0.2742126691673237,0.3884206643344498
0.4099114389626947,0.4732438637572728,0.27381785081790305,0.38828552415411954
0.40954352756285445,0.4734356174610054,0.27372954158064355,0.3880041692712392
0.4090545839670757,0.47389394822297376,0.273348346236445,0.3878965574676154
0.40860208918938634,0.47409562045501374,0.27339198328369746,0.388605228914056
0.40911903556328666,0.4737556030972725,0.2730659291527613,0.38818462278102306
0.4087271670654251,0.47277462800710657,0.272745756984562,0.3878590993987725
0.4086354754946374,0.4730123268819413,0.27288969908821903,0.3878394895912518
0.4086719191695727,0.4725085283862791,0.2729830740858964,0.38759005231735
0.40872073804218917,0.4726331852894694,0.2728985502014555,0.38797162402210245
0.40918829267636514,0.4724539226458601,0.2729366762481885,0.38786825027275496
0.40928931933834234,0.47208475341765854,0.2726501628894162,0.38776613908772173
0.40914231488582203,0.4717321781872712,0.2726843078868758,0.3875046321897082
0.4091622541891186,0.47163454677987215,0.27231062207928924,0.3872454005569257
0.40901075406021525,0.47210319909068,0.27234971386440454,0.3874327249075125
0.408684983328207,0.47234386753556434,0.2719882915338456,0.3869751536308527
0.4090292325700324,0.47277187385951547,0.2718425081947679,0.3870717933764973
0.40862182102924605,0.47304441356794014,0.27185980037848484,0.38640328148653724
0.408867088113367,0.47264486584747795,0.2719374722097865,0.38649830766418436
0.40892530687190365,0.4724215041438449,0.2717897982795402,0.3861952465270614
0.4089745955846773,0.472516417015989,0.2717897927343939,0.3867345742944619
0.40871164030005547,0.4725218627077424,0.27190489114372085,0.38656413815626645
0.4085757864346865,0.47272487765294857,0.27202021275439553,0.38665414473678705
0.40800444418159487,0.4729759571664369,0.27187633440502657,0.38644112909024525
0.40840431664170485,0.4729997187802485,0.2717860048291417,0.38609107590787606
0.40809036839862745,0.4733347800620247,0.2713723708521856,0.38587491557369896
0.4076882705437591,0.4731399760408297,0.27102272866614185,0.3855086658800465
0.40725019306288746,0.47319088621156385,0.2710144899320751,0.385614090045553
0.40773951943262654,0.4732866654475191,0.2706049653188305,0.38543864946538087
0.40779247232955396,0.47338927519827767,0.2702505082719844,0.3854526842229047
0.4076007854200811,0.4735657607408981,0.270084902066358,0.38596540004352553
0.4079357096685299,0.474040763019771,0.26945072324213015,0.386160090323276
