Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality
0.49202465901364395,0.4585412063474312,0.45023115533132685,0.5033012950370924
0.47133963637523113,0.43015783915345274,0.43177654281473116,0.48043778993771397
0.4568190653901098,0.4116295426641242,0.4188510372455057,0.45833377475182524
0.4451919387666632,0.3980227420763901,0.4086383666562968,0.443017490064604
0.43583655581609937,0.38623419776845336,0.40074234824525157,0.4305274797665774
0.42971736166080665,0.3764299417035883,0.3938047453032181,0.4193426276184822
0.4237803092202952,0.3681701359410025,0.38806758607079983,0.41047219033955246
0.4181424781165315,0.3610943022639216,0.3833107576404437,0.4027441166512713
0.41437151727834703,0.3547151608749546,0.3787566548418554,0.396397278692694
0.40993997378852837,0.3501528240760525,0.37517176647697387,0.3908591693567436
0.406645760642389,0.3455886416350667,0.37162079778790913,0.38563315306179996
0.4035807540811601,0.3416515016579751,0.36900120750850557,0.381437147616216
0.400578099982722,0.33830564436564425,0.36660472217254525,0.3778181096664199
0.39775447681407294,0.33495218966403423,0.3638103700673499,0.37468216170613083
0.3954168002128384,0.33225636123200647,0.3626622285959739,0.37124127510883975
0.39354540606395044,0.3297493960975105,0.3608692364104259,0.3680970245554034
0.3916219967004684,0.32809745789345757,0.3595417958117826,0.3653012829343038
0.3898532497757502,0.326099752007881,0.3579651801571705,0.36327614278276976
0.3882283284672176,0.32423408808659704,0.35624466821776213,0.36121534558599455
0.38677474065920736,0.3226075257837145,0.35504196993975257,0.35894698952988335
0.38533916042257066,0.3208354714001937,0.35392811049511813,0.3569832643452963
0.3838542648456182,0.3195623919500499,0.35271256381246435,0.35542184829139045
0.38255745038984573,0.31813567488781697,0.3517100595659036,0.35368834678501837
0.38162303821208865,0.31687090699109777,0.3508119788394295,0.3521241732163647
0.3806751067906812,0.31525143748543294,0.3495458490558813,0.35058604440508395
0.3800471209602504,0.31430643492464416,0.3486345527123269,0.34925584643406854
0.37887749045927344,0.31305713174387706,0.3476428340263033,0.3478140473279055
0.3781189089065593,0.31185003505030096,0.34705821876923243,0.34686751791025194
0.37765713867290535,0.31090254159336694,0.34636306704201975,0.34590314617707424
0.3769853005087419,0.30989846670440147,0.3458561833990025,0.34481272835551685
0.37651943723513154,0.3090721602218741,0.34520206329891767,0.34374069545860764
0.37584460935313646,0.30818740549129714,0.34477657840208464,0.3429099013865827
